28,61,1
28,63,2
28,65,4
28,66,1
28,67,1
28,68,1
28,71,4
28,73,3
28,74,2
28,75,6
28,77,3
28,78,7
28,79,2
28,80,2
28,87,2
28,88,1
29,30,76
29,31,15
29,32,2
29,33,34
29,34,6
29,35,17
29,36,7
29,37,10
29,38,10
29,39,2
29,40,14
29,42,1
29,43,10
29,44,31
29,45,11
29,46,214
29,47,21
29,48,58
29,49,10
29,51,124
29,52,31
29,53,12
29,54,3
29,55,3
29,57,52
29,58,93
29,59,9
29,60,46
29,62,12
29,63,12
29,64,11
29,65,47
29,66,5
29,67,3
29,68,7
29,69,22
29,70,1
29,71,27
29,72,6
29,73,8
29,74,12
29,75,80
29,76,38
29,77,41
29,78,69
29,79,12
29,80,16
29,81,6
29,82,8
29,83,1
29,84,6
29,85,7
29,86,8
29,87,6
29,88,18
30,31,19
30,32,4
30,33,22
30,34,8
30,35,29
30,36,5
30,37,7
30,38,6
30,39,3
30,40,24
30,43,13
30,44,17
30,45,5
30,46,176
30,47,13
30,48,57
30,49,4
30,51,115
30,52,27
30,53,6
30,54,4
30,57,17
30,58,70
30,59,12
30,60,36
30,62,2
30,63,3
30,64,3
30,65,32
30,66,3
30,67,7
30,69,9
30,70,3
30,73,3
30,74,6
30,75,67
30,76,17
30,77,32
30,78,60
30,79,12
30,80,9
30,81,1
30,84,9
30,85,4
30,87,3
30,88,6
31,32,11
31,33,2
31,34,29
31,35,4
31,36,3
31,39,2
31,40,12
31,41,6
31,43,3
31,44,16
31,45,9
31,46,111
31,48,22
31,49,2
31,51,41
31,52,11
31,54,4
31,57,21
31,58,29
31,59,7
31,60,14
31,61,2
31,62,2
31,63,8
31,64,1
31,65,13
31,68,4
31,73,3
31,74,4
31,75,31
31,77,24
31,78,18
31,79,2
31,80,8
31,82,18
31,84,5
31,88,3
32,34,1
32,35,1
32,40,15
32,43,6
32,44,6
32,45,2
32,46,12
32,48,5
32,49,1
32,51,11
32,52,5
32,54,1
32,56,2
32,57,18
32,58,10
32,59,1
32,60,6
32,62,2
32,63,4
32,65,5
32,66,2
32,68,2
32,70,5
32,74,4
32,75,14
32,77,9
32,78,6
32,80,5
32,81,1
32,82,3
32,84,1
32,85,2
32,86,4
32,88,1
33,34,1
33,35,6
33,36,2
33,37,2
33,38,1
33,39,1
33,40,6
33,43,4
33,44,5
33,45,2
33,46,54
33,47,7
33,48,21
33,49,3
33,51,46
33,52,13
33,53,4
33,54,1
33,57,17
33,58,26
33,59,3
33,60,18
33,63,6
33,64,1
33,65,12
33,67,2
33,68,2
33,69,2
33,70,1
33,71,4
33,72,4
33,73,6
33,74,5
33,75,34
33,76,3
33,77,17
33,78,14
33,79,4
33,80,5
33,81,4
33,82,2
33,83,1
33,84,1
33,85,3
33,86,2
33,87,3
33,88,2
34,35,2
34,40,8
34,43,2
34,44,1
34,45,6
34,46,84
34,47,2
34,48,3
34,49,1
34,50,1
34,51,11
34,55,2
34,57,28
34,58,8
34,59,4
34,60,7
34,62,1
34,63,1
34,64,2
34,65,7
34,66,1
34,74,1
34,75,14
34,77,5
34,78,17
34,80,6
34,82,15
34,85,3
34,86,3
34,87,3
35,36,3
35,37,4
35,38,2
35,40,8
35,42,8
35,43,3
35,44,19
35,45,4
35,46,104
35,47,7
35,48,30
35,49,3
35,50,1
35,51,43
35,52,2
35,53,1
35,54,2
35,55,3
35,56,2
35,57,27
35,58,36
35,59,3
35,60,26
35,62,13
35,63,6
35,64,1
35,65,16
35,66,8
35,67,3
35,68,5
35,69,6
35,70,8
35,71,5
35,72,2
35,73,2
35,74,5
35,75,36
35,76,6
35,77,11
35,78,16
35,79,3
35,80,5
35,81,2
35,82,1
35,83,6
35,84,1
35,85,8
35,86,4
35,87,5
36,37,5
36,38,3
36,40,1
36,43,3
